,"SARIMAX(4,1,2)(0,0,0,48) Predictions",VAR(55),AR(55),Test_Sample
2017-04-29 01:00:00,567.279387331817,205.62443298513824,206.84270795314586,0.0
2017-04-29 01:30:00,567.279387331817,205.798225796032,206.9248567317533,0.0
2017-04-29 02:00:00,567.279387331817,205.9987099829994,207.00873703690434,0.0
2017-04-29 02:30:00,567.279387331817,206.21751220167215,207.09290892997925,0.0
2017-04-29 03:00:00,567.279387331817,206.45585413651924,207.1759312127254,0.0
2017-04-29 03:30:00,536.964214017858,206.70474800015222,207.2563859641874,0.0
2017-04-29 04:00:00,536.964214017858,206.96491122561176,207.3329025889125,0.0
2017-04-29 04:30:00,536.964214017858,207.22700158145176,207.4041809798414,0.0
2017-04-29 05:00:00,536.964214017858,207.4915063924164,207.46901341686666,0.0
2017-04-29 05:30:00,536.964214017858,207.74901363026137,207.52630484496305,0.0
2017-04-29 06:00:00,567.279387331817,208.0000718785866,207.57509120363292,6.0
2017-04-29 06:30:00,567.279387331817,208.23549326336592,207.6145555117313,59.0
2017-04-29 07:00:00,597.594560645776,208.45617988469377,207.6440414481005,152.0
2017-04-29 07:30:00,627.9097339597351,208.65345399382704,207.66306420841133,69.0
2017-04-29 08:00:00,658.2249072736942,208.82884623215375,207.67131846172654,107.0
2017-04-29 08:30:00,658.2249072736942,208.9744481971591,207.66868327610135,196.0
2017-04-29 09:00:00,688.5400805876533,209.09265772588583,207.65522393052183,105.0
2017-04-29 09:30:00,718.8552539016123,209.17654909163107,207.63119058011083,307.0
2017-04-29 10:00:00,749.1704272155713,209.22957090520808,207.59701379221838,320.0
2017-04-29 10:30:00,749.1704272155713,209.2459297824481,207.55329702210938,509.0
2017-04-29 11:00:00,779.4856005295304,209.2302373102046,207.50080614775757,116.0
2017-04-29 11:30:00,779.4856005295304,209.17790417385754,207.4404562329793,245.0
2017-04-29 12:00:00,809.8007738434894,209.09473404448312,207.37329573597,99.0
2017-04-29 12:30:00,809.8007738434894,208.97732679624897,207.30048842537437,100.0
2017-04-29 13:00:00,809.8007738434894,208.83261899951665,207.22329330743793,755.0
2017-04-29 13:30:00,809.8007738434894,208.65829681912368,207.14304290466833,732.0
2017-04-29 14:00:00,809.8007738434894,208.46228482716631,207.06112025791776,632.0
2017-04-29 14:30:00,779.4856005295304,208.24317119965366,206.97893504908902,561.0
2017-04-29 15:00:00,749.1704272155713,208.0096485132656,206.8978992600587,648.0
2017-04-29 15:30:00,718.8552539016123,207.76095566108938,206.81940279432095,416.0
2017-04-29 16:00:00,688.5400805876533,207.50627588681118,206.74478949085398,136.0
2017-04-29 16:30:00,627.9097339597351,207.24520115807593,206.67533395454652,35.0
2017-04-29 17:00:00,597.594560645776,206.98709369204454,206.6122196141349,7.0
2017-04-29 17:30:00,506.64904070389895,206.73157917685387,206.55651839714358,5.0
2017-04-29 18:00:00,446.0186940759808,206.48787832977294,206.50917238215064,3.0
2017-04-29 18:30:00,385.38834744806275,206.25533528073353,206.47097775238237,0.0
2017-04-29 19:00:00,324.7580008201446,206.04272528007368,206.44257133193057,0.0
2017-04-29 19:30:00,294.4428275061856,205.84882381737765,206.42441993770933,0.0
2017-04-29 20:00:00,294.4428275061856,205.68169558160625,206.41681272769134,0.0
2017-04-29 20:30:00,264.12765419222654,205.53930865405707,206.41985667015697,0.0
2017-04-29 21:00:00,264.12765419222654,205.42880842782367,206.43347520089816,0.0
2017-04-29 21:30:00,264.12765419222654,205.34717971850705,206.4574100768049,0.0
2017-04-29 22:00:00,264.12765419222654,205.300507815936,206.4912263762893,0.0
2017-04-29 22:30:00,233.81248087826748,205.28468984012545,206.53432054076606,0.0
2017-04-29 23:00:00,233.81248087826748,205.30468364864953,206.58593129803805,0.0
2017-04-29 23:30:00,233.81248087826748,205.35526842199823,206.64515325892532,0.0
2017-04-30 00:00:00,233.81248087826748,205.4402809404299,206.71095293369862,0.0
2017-04-30 00:30:00,233.81248087826748,205.5534243231666,206.78218687554042,0.0
2017-04-30 01:00:00,233.81248087826748,205.69749028211274,206.85762162490656,0.0
2017-04-30 01:30:00,233.81248087826748,205.86521417912607,206.93595510168677,0.0
2017-04-30 02:00:00,233.81248087826748,206.05848123299074,207.01583907168586,0.0
2017-04-30 02:30:00,233.81248087826748,206.26922553375942,207.09590230025302,0.0
2017-04-30 03:00:00,233.81248087826748,206.49861773155945,207.17477399882395,0.0
2017-04-30 03:30:00,203.49730756430841,206.73800524766528,207.25110716955174,0.0
2017-04-30 04:00:00,203.49730756430841,206.98807859500596,207.32360145883948,0.0
2017-04-30 04:30:00,173.18213425034935,207.23984964485803,207.39102514213315,0.0
2017-04-30 05:00:00,173.18213425034935,207.49379332971813,207.45223587942692,0.0
2017-04-30 05:30:00,173.18213425034935,207.74086039978067,207.5061999031717,0.0
2017-04-30 06:00:00,173.18213425034935,207.98159081062323,207.5520093272525,22.0
2017-04-30 06:30:00,173.18213425034935,208.2071569445911,207.58889729697924,88.0
2017-04-30 07:00:00,203.49730756430841,208.41844453729735,207.61625073518786,174.0
2017-04-30 07:30:00,233.81248087826748,208.60712193128873,207.63362047813422,265.0
2017-04-30 08:00:00,264.12765419222654,208.77468406380098,207.64072863642636,352.0
2017-04-30 08:30:00,294.4428275061856,208.9135431041625,207.63747306031541,563.0
2017-04-30 09:00:00,324.7580008201446,209.0260309642039,207.62392883474917,671.0
2017-04-30 09:30:00,355.0731741341037,209.10550680181473,207.60034677715177,763.0
2017-04-30 10:00:00,385.38834744806275,209.15531386905286,207.56714895934678,845.0
2017-04-30 10:30:00,415.7035207620218,209.16989996328044,207.5249213237584,912.0
2017-04-30 11:00:00,446.0186940759808,209.15372528352304,207.47440351231918,964.0
2017-04-30 11:30:00,446.0186940759808,209.10239302178343,207.41647607364794,810.0
2017-04-30 12:00:00,476.33386738993994,209.02150625013724,207.3521452592531,1016.0
2017-04-30 12:30:00,476.33386738993994,208.90780740974134,207.28252566195056,872.0
2017-04-30 13:00:00,506.64904070389895,208.76798398800503,207.20882098853292,747.0
2017-04-30 13:30:00,506.64904070389895,208.59981752020133,207.13230329316005,780.0
2017-04-30 14:00:00,506.64904070389895,208.41093973342882,207.05429102717255,934.0
2017-04-30 14:30:00,506.64904070389895,208.19999358756627,206.97612628432464,875.0
2017-04-30 15:00:00,506.64904070389895,207.97534340071795,206.89915163715136,668.0
2017-04-30 15:30:00,476.33386738993994,207.7362521540868,206.82468696979984,539.0
2017-04-30 16:00:00,476.33386738993994,207.49155060930866,206.75400671478596,615.0
2017-04-30 16:30:00,446.0186940759808,207.24083634226733,206.68831789556748,510.0
2017-04-30 17:00:00,415.7035207620218,206.9931078051619,206.62873936352005,401.0
2017-04-30 17:30:00,385.38834744806275,206.74799116975097,206.5762825970182,288.0
2017-04-30 18:00:00,385.38834744806275,206.51434556045996,206.5318344022114,178.0
2017-04-30 18:30:00,355.0731741341037,206.29152371965225,206.49614182028537,79.0
2017-04-30 19:00:00,324.7580008201446,206.08795424358138,206.4697995052281,0.0
2017-04-30 19:30:00,294.4428275061856,205.90244138999816,206.45323979024735,0.0
2017-04-30 20:00:00,294.4428275061856,205.74272919840266,206.44672561101964,0.0
2017-04-30 20:30:00,264.12765419222654,205.60684460108982,206.45034640098194,0.0
2017-04-30 21:00:00,264.12765419222654,205.50164699551834,206.46401701907666,0.0
2017-04-30 21:30:00,233.81248087826748,205.42421740940148,206.48747971491045,0.0
2017-04-30 22:00:00,233.81248087826748,205.3803956417954,206.52030908136985,0.0
2017-04-30 22:30:00,203.49730756430841,205.36621679369696,206.561919891479,0.0
2017-04-30 23:00:00,203.49730756430841,205.38643671287485,206.61157766574146,0.0
2017-04-30 23:30:00,173.18213425034935,205.4360159146152,206.66841176932274,0.0
2017-05-01 00:00:00,142.86696093639029,205.5186328994467,206.7314307960249,0.0
2017-05-01 00:30:00,112.55178762243123,205.62821445945067,206.79953995875024,0.0
2017-05-01 01:00:00,112.55178762243123,205.76743554951528,206.87156017457878,0.0
2017-05-01 01:30:00,112.55178762243123,205.92929422130928,206.94624850706234,0.0
2017-05-01 02:00:00,112.55178762243123,206.11559609587255,207.02231960909526,0.0
2017-05-01 02:30:00,112.55178762243123,206.31857163442618,207.09846779684548,0.0
2017-05-01 03:00:00,112.55178762243123,206.53934280192854,207.17338937868647,0.0
2017-05-01 03:30:00,82.2366143084722,206.7695799747064,207.24580486272077,0.0
2017-05-01 04:00:00,82.2366143084722,207.0099479995913,207.31448067210343,0.0
2017-05-01 04:30:00,82.2366143084722,207.25179965737595,207.37825000866383,0.0
2017-05-01 05:00:00,82.2366143084722,207.495597930696,207.43603252194558,0.0
2017-05-01 05:30:00,112.55178762243123,207.7326425343665,207.48685246235468,0.0
2017-05-01 06:00:00,142.86696093639029,207.96346478293202,207.529855023226,31.0
2017-05-01 06:30:00,173.18213425034935,208.17958327422744,207.56432060686998,118.0
2017-05-01 07:00:00,233.81248087826748,208.38186734006695,207.58967678361822,224.0
2017-05-01 07:30:00,294.4428275061856,208.56231760677795,207.60550775010998,336.0
2017-05-01 08:00:00,355.0731741341037,208.72239372710817,207.61156113310145,450.0
2017-05-01 08:30:00,415.7035207620218,208.85481536919016,207.6077520274632,559.0
2017-05-01 09:00:00,476.33386738993994,208.96184990410933,207.59416420126678,663.0
2017-05-01 09:30:00,536.964214017858,209.03712953328017,207.5710484464124,756.0
2017-05-01 10:00:00,597.594560645776,209.08389497425057,207.5388180995519,837.0
2017-05-01 10:30:00,627.9097339597351,209.09682503426703,207.49804180449533,906.0
2017-05-01 11:00:00,658.2249072736942,209.08023317370117,207.44943363319632,958.0
2017-05-01 11:30:00,658.2249072736942,209.0299069077262,207.39384072708424,995.0
2017-05-01 12:00:00,688.5400805876533,208.9512554235601,207.3322286632097,1018.0
2017-05-01 12:30:00,688.5400805876533,208.84115768517256,207.2656647896242,1022.0
2017-05-01 13:00:00,718.8552539016123,208.70606093104075,207.19529981085188,1009.0
2017-05-01 13:30:00,718.8552539016123,208.54383811666335,207.12234793646172,979.0
2017-05-01 14:00:00,718.8552539016123,208.3618389321791,207.0480659328856,933.0
2017-05-01 14:30:00,718.8552539016123,208.15875902188952,206.9737314400779,872.0
2017-05-01 15:00:00,749.1704272155713,207.9426468937307,206.90062092979122,797.0
2017-05-01 15:30:00,718.8552539016123,207.71278895425712,206.82998769067896,710.0
2017-05-01 16:00:00,718.8552539016123,207.47767709026644,206.76304022678858,611.0
2017-05-01 16:30:00,688.5400805876533,207.2369147257217,206.70092145009588,507.0
2017-05-01 17:00:00,688.5400805876533,206.99915074385297,206.64468903453846,395.0
2017-05-01 17:30:00,627.9097339597351,206.7640123536134,206.59529727869176,284.0
2017-05-01 18:00:00,567.279387331817,206.54001128074896,206.5535807971447,174.0
2017-05-01 18:30:00,506.64904070389895,206.3265091710959,206.52024032728198,77.0
2017-05-01 19:00:00,476.33386738993994,206.13160161189953,206.49583089925298,9.0
2017-05-01 19:30:00,446.0186940759808,205.9541211517178,206.48075257321952,0.0
2017-05-01 20:00:00,446.0186940759808,205.8015038220649,206.4752439004741,0.0
2017-05-01 20:30:00,415.7035207620218,205.67183376434775,206.4793782147349,0.0
2017-05-01 21:00:00,415.7035207620218,205.5716956848292,206.49306280794573,0.0
2017-05-01 21:30:00,385.38834744806275,205.49826374757868,206.5160409923549,0.0
2017-05-01 22:00:00,385.38834744806275,205.45714202207162,206.5478969986152,0.0
2017-05-01 22:30:00,355.0731741341037,205.4444989343937,206.58806360920713,0.0
2017-05-01 23:00:00,355.0731741341037,205.46489644948966,206.63583237862161,0.0
2017-05-01 23:30:00,355.0731741341037,205.5134701399557,206.69036624734272,0.0
2017-05-02 00:00:00,355.0731741341037,205.59374672133126,206.7507143165195,0.0
2017-05-02 00:30:00,324.7580008201446,205.69986879878294,206.81582851494795,0.0
2017-05-02 01:00:00,324.7580008201446,205.83439950400924,206.88458186010786,0.0
2017-05-02 01:30:00,324.7580008201446,205.99059023537433,206.95578799086954,0.0
2017-05-02 02:00:00,324.7580008201446,206.1701705127005,207.0282216313324,0.0
2017-05-02 02:30:00,294.4428275061856,206.36565648855168,207.10063963316875,0.0
2017-05-02 03:00:00,294.4428275061856,206.5781236715144,207.17180223780622,0.0
2017-05-02 03:30:00,294.4428275061856,206.7995535699826,207.2404941996642,0.0
2017-05-02 04:00:00,294.4428275061856,207.03058654541522,207.30554541725792,0.0
2017-05-02 04:30:00,264.12765419222654,207.26290357026755,207.3658507300247,0.0
2017-05-02 05:00:00,264.12765419222654,207.49695608962475,207.42038855488525,0.0
2017-05-02 05:30:00,294.4428275061856,207.7243794833562,207.46823805746536,0.0
2017-05-02 06:00:00,324.7580008201446,207.94569641680383,207.50859457818387,31.0
2017-05-02 06:30:00,355.0731741341037,208.1527582044304,207.5407830626525,115.0
2017-05-02 07:00:00,415.7035207620218,208.34641776051035,207.56426927861392,217.0
2017-05-02 07:30:00,446.0186940759808,208.51899474015983,207.57866863753057,326.0
2017-05-02 08:00:00,506.64904070389895,208.67191395743467,207.58375247748333,435.0
2017-05-02 08:30:00,536.964214017858,208.79819004656585,207.57945170477393,542.0
2017-05-02 09:00:00,597.594560645776,208.90002722445158,207.5658577340615,641.0
2017-05-02 09:30:00,658.2249072736942,208.97131939736784,207.54322071047258,732.0
2017-05-02 10:00:00,718.8552539016123,209.01520752467133,207.51194504135245,811.0
2017-05-02 10:30:00,749.1704272155713,209.02659169113088,207.47258230957115,878.0
2017-05-02 11:00:00,779.4856005295304,209.0096431463204,207.425821683926,931.0
2017-05-02 11:30:00,779.4856005295304,208.96032590074984,207.37247798451725,968.0
2017-05-02 12:00:00,809.8007738434894,208.88386175942748,207.31347760131334,991.0
2017-05-02 12:30:00,809.8007738434894,208.7772604246904,207.24984250174174,995.0
2017-05-02 13:00:00,840.1159471574485,208.64673741137594,207.1826725973178,983.0
2017-05-02 13:30:00,840.1159471574485,208.49025330733147,207.1131267693434,955.0
2017-05-02 14:00:00,840.1159471574485,208.31488617198903,207.04240287889635,912.0
2017-05-02 14:30:00,809.8007738434894,208.11938230929388,206.97171710607466,853.0
2017-05-02 15:00:00,809.8007738434894,207.91148638549222,206.9022829772249,778.0
2017-05-02 15:30:00,809.8007738434894,207.69050757622574,206.83529044624507,615.0
2017-05-02 16:00:00,809.8007738434894,207.46461196586094,206.77188539670925,600.0
2017-05-02 16:30:00,779.4856005295304,207.23340903070692,206.7131499253617,444.0
2017-05-02 17:00:00,749.1704272155713,207.00521171920627,206.66008375447126,340.0
2017-05-02 17:30:00,688.5400805876533,206.77964878198907,206.61358710079259,280.0
2017-05-02 18:00:00,658.2249072736942,206.56489817964808,206.57444530278164,173.0
2017-05-02 18:30:00,597.594560645776,206.36033071675612,206.5433154757532,77.0
2017-05-02 19:00:00,567.279387331817,206.17372208177852,206.52071542749178,9.0
2017-05-02 19:30:00,536.964214017858,206.00393263597252,206.50701502521403,0.0
2017-05-02 20:00:00,536.964214017858,205.85810255362537,206.50243015961203,0.0
2017-05-02 20:30:00,536.964214017858,205.73437159235505,206.5070194039584,0.0
2017-05-02 21:00:00,536.964214017858,205.63906063609252,206.52068341694522,0.0
2017-05-02 21:30:00,506.64904070389895,205.56943401569322,206.5431670881065,0.0
2017-05-02 22:00:00,506.64904070389895,205.53086945606609,206.57406437537514,0.0
2017-05-02 22:30:00,476.33386738993994,205.51966421739274,206.61282573654685,0.0
2017-05-02 23:00:00,476.33386738993994,205.5401941913272,206.65876801109548,0.0
2017-05-02 23:30:00,476.33386738993994,205.58776395166853,206.71108656674977,0.0
2017-05-03 00:00:00,476.33386738993994,205.66575466177852,206.76886948723086,0.0
2017-05-03 00:30:00,446.0186940759808,205.76851715436152,206.83111354417335,0.0
2017-05-03 01:00:00,446.0186940759808,205.8985074617436,206.89674166799418,0.0
2017-05-03 01:30:00,415.7035207620218,206.04922130968941,206.9646216096773,0.0
2017-05-03 02:00:00,415.7035207620218,206.22231545249986,207.03358546833093,0.0
2017-05-03 02:30:00,385.38834744806275,206.41058142545987,207.10244974804715,0.0
2017-05-03 03:00:00,385.38834744806275,206.61505039608596,207.17003560203491,0.0
2017-05-03 03:30:00,385.38834744806275,206.82800359866422,207.23518892210495,0.0
2017-05-03 04:00:00,385.38834744806275,207.05005802172604,207.2967999371631,0.0
2017-05-03 04:30:00,385.38834744806275,207.27321057101204,207.35382199516368,0.0
2017-05-03 05:00:00,415.7035207620218,207.49790153901273,207.4052892186805,0.0
2017-05-03 05:30:00,415.7035207620218,207.71608916708107,207.45033274451882,0.0
2017-05-03 06:00:00,446.0186940759808,207.92828746831975,207.48819528224746,20.0
2017-05-03 06:30:00,476.33386738993994,208.12666749641122,207.5182437547767,93.0
2017-05-03 07:00:00,506.64904070389895,208.31206575809205,207.5399798157322,72.0
2017-05-03 07:30:00,506.64904070389895,208.47710821249206,207.5530480729533,111.0
2017-05-03 08:00:00,536.964214017858,208.6231853037861,207.55724188452868,95.0
2017-05-03 08:30:00,567.279387331817,208.7435946169708,207.55250663291253,122.0
2017-05-03 09:00:00,597.594560645776,208.8404786002905,207.53894042335256,146.0
2017-05-03 09:30:00,597.594560645776,208.90798200645872,207.5167921945948,564.0
2017-05-03 10:00:00,627.9097339597351,208.94914876347312,207.48645727206105,522.0
2017-05-03 10:30:00,627.9097339597351,208.95909092074197,207.4484704358435,235.0
2017-05-03 11:00:00,658.2249072736942,208.94184192508044,207.403496617317,310.0
2017-05-03 11:30:00,627.9097339597351,208.89353479406014,207.35231937828198,329.0
2017-05-03 12:00:00,627.9097339597351,208.8192102473817,207.29582736466128,444.0
2017-05-03 12:30:00,597.594560645776,208.71600318963684,207.23499896219442,88.0
2017-05-03 13:00:00,597.594560645776,208.58990563918573,207.17088541362867,482.0
2017-05-03 13:30:00,597.594560645776,208.43896218420068,207.10459268493483,312.0
2017-05-03 14:00:00,597.594560645776,208.26998927321245,207.03726239145405,640.0
2017-05-03 14:30:00,597.594560645776,208.0817819176779,206.97005211304523,715.0
2017-05-03 15:00:00,597.594560645776,207.88179244999014,206.90411543976828,762.0
2017-05-03 15:30:00,567.279387331817,207.669352166466,206.8405820960205,682.0
2017-05-03 16:00:00,567.279387331817,207.4523139085681,206.78053849108045,260.0
2017-05-03 16:30:00,536.964214017858,207.23029337689113,206.72500903757467,370.0
2017-05-03 17:00:00,506.64904070389895,207.01128068044895,206.6749385664891,135.0
2017-05-03 17:30:00,476.33386738993994,206.79490657049968,206.63117614816323,97.0
2017-05-03 18:00:00,476.33386738993994,206.58902833790654,206.59446060356456,61.0
2017-05-03 18:30:00,415.7035207620218,206.39302616793486,206.56540795950826,28.0
2017-05-03 19:00:00,385.38834744806275,206.21436844651777,206.54450106598054,4.0
2017-05-03 19:30:00,355.0731741341037,206.0519428691645,206.5320815540747,0.0
2017-05-03 20:00:00,355.0731741341037,205.91260543145484,206.52834427009208,0.0
2017-05-03 20:30:00,324.7580008201446,205.7945499611841,206.53333427600893,0.0
2017-05-03 21:00:00,324.7580008201446,205.70384396911868,206.54694645972427,0.0
2017-05-03 21:30:00,294.4428275061856,205.63783908489935,206.56892775126607,0.0
2017-05-03 22:00:00,294.4428275061856,205.60169571120255,206.5988818944165,0.0
2017-05-03 22:30:00,294.4428275061856,205.5918356094637,206.63627667795782,0.0
2017-05-03 23:00:00,294.4428275061856,205.61245610170883,206.6804534878173,0.0
2017-05-03 23:30:00,264.12765419222654,205.6590249198194,206.73063900159286,0.0
2017-05-04 00:00:00,264.12765419222654,205.73478365599226,206.78595881096487,0.0
2017-05-04 00:30:00,264.12765419222654,205.83428404951758,206.84545272592342,0.0
2017-05-04 01:00:00,264.12765419222654,205.95987955613248,206.90809148802347,0.0
2017-05-04 01:30:00,233.81248087826748,206.10530152282186,206.97279459835752,0.0
2017-05-04 02:00:00,233.81248087826748,206.27213712106985,207.03844894982495,0.0
2017-05-04 02:30:00,233.81248087826748,206.45344331954774,207.10392794267514,0.0
2017-05-04 03:00:00,233.81248087826748,206.65020895294734,207.16811075721142,0.0
2017-05-04 03:30:00,203.49730756430841,206.8550039786049,207.22990145786125,0.0
2017-05-04 04:00:00,203.49730756430841,207.0684230609275,207.28824760837583,0.0
2017-05-04 04:30:00,203.49730756430841,207.28276722458736,207.34215808847696,0.0
2017-05-04 05:00:00,203.49730756430841,207.49846596955436,207.3907198175285,0.0
2017-05-04 05:30:00,203.49730756430841,207.70778807341281,207.43311311044417,0.0
2017-05-04 06:00:00,233.81248087826748,207.9112388993314,207.46862541468874,37.0
2017-05-04 06:30:00,264.12765419222654,208.10129676444737,207.49666320450152,125.0
2017-05-04 07:00:00,294.4428275061856,208.2787817999705,207.5167618389655,232.0
2017-05-04 07:30:00,324.7580008201446,208.43661405310095,207.52859322384145,345.0
2017-05-04 08:00:00,355.0731741341037,208.57615008708348,207.53197115274637,458.0
2017-05-04 08:30:00,385.38834744806275,208.69095891778926,207.52685424082304,568.0
2017-05-04 09:00:00,415.7035207620218,208.78312260651524,207.51334640304347,671.0
2017-05-04 09:30:00,415.7035207620218,208.84702635310987,207.49169486920854,765.0
2017-05-04 10:00:00,446.0186940759808,208.88561973026822,207.4622857680176,847.0
2017-05-04 10:30:00,476.33386738993994,208.89421783979205,207.42563735272313,915.0
2017-05-04 11:00:00,506.64904070389895,208.87672061560116,207.3823909802664,969.0
2017-05-04 11:30:00,536.964214017858,208.82942291832794,207.33329999379657,1006.0
2017-05-04 12:00:00,567.279387331817,208.75719047918503,207.27921669447326,1024.0
2017-05-04 12:30:00,567.279387331817,208.65727810636093,207.22107762180323,1028.0
2017-05-04 13:00:00,597.594560645776,208.53546226101014,207.1598873918284,1013.0
2017-05-04 13:30:00,597.594560645776,208.38986804922328,207.0967013686496,712.0
2017-05-04 14:00:00,597.594560645776,208.22705995669958,207.03260746646592,936.0
2017-05-04 14:30:00,597.594560645776,208.04587982088978,206.9687073960101,875.0
2017-05-04 15:00:00,597.594560645776,207.85349870597335,206.9060976805319,479.0
2017-05-04 15:30:00,567.279387331817,207.64926938954542,206.8458507719731,534.0
2017-05-04 16:00:00,567.279387331817,207.44074353775926,206.78899659746193,478.0
2017-05-04 16:30:00,536.964214017858,207.22754321808026,206.7365048596238,415.0
2017-05-04 17:00:00,536.964214017858,207.0173482786141,206.68926840149115,267.0
2017-05-04 17:30:00,506.64904070389895,206.8097918879661,206.64808792817158,292.0
2017-05-04 18:00:00,506.64904070389895,206.61242324618016,206.61365835321428,183.0
2017-05-04 18:30:00,446.0186940759808,206.42463211018475,206.58655700825676,84.0
2017-05-04 19:00:00,415.7035207620218,206.2535916657039,206.5672339206146,13.0
2017-05-04 19:30:00,385.38834744806275,206.09821646411794,206.55600432569383,0.0
2017-05-04 20:00:00,355.0731741341037,205.96508954640206,206.55304354024307,0.0
2017-05-04 20:30:00,324.7580008201446,205.85245730940028,206.5583842793798,0.0
2017-05-04 21:00:00,324.7580008201446,205.7661439355564,206.57191645592673,0.0
2017-05-04 21:30:00,324.7580008201446,205.70358558253025,206.5933894557987,0.0
2017-05-04 22:00:00,324.7580008201446,205.66973400352023,206.62241683890713,0.0
2017-05-04 22:30:00,294.4428275061856,205.66113128013086,206.65848337217577,0.0
2017-05-04 23:00:00,294.4428275061856,205.68180337377754,206.70095426061337,0.0
2017-05-04 23:30:00,264.12765419222654,205.727375536274,206.74908640471685,0.0
2017-05-05 00:00:00,264.12765419222654,205.80095552764294,206.80204147843358,0.0
2017-05-05 00:30:00,233.81248087826748,205.89728892812875,206.85890059204692,0.0
2017-05-05 01:00:00,233.81248087826748,206.01863094722103,206.91868027910215,0.0
2017-05-05 01:30:00,203.49730756430841,206.1589401496717,206.98034952618244,0.0
2017-05-05 02:00:00,203.49730756430841,206.31973716128596,207.04284754918876,0.0
2017-05-05 02:30:00,203.49730756430841,206.49433478246308,207.10510200987454,0.0
2017-05-05 03:00:00,203.49730756430841,206.6836814222962,207.1660473617376,0.0
2017-05-05 03:30:00,173.18213425034935,206.88062514851896,207.22464301489717,0.0
2017-05-05 04:00:00,173.18213425034935,207.08573929086805,207.2798910151147,0.0
2017-05-05 04:30:00,173.18213425034935,207.2916176075922,207.33085294243665,0.0
2017-05-05 05:00:00,173.18213425034935,207.49867914358396,207.37666574975879,0.0
2017-05-05 05:30:00,173.18213425034935,207.6994913486086,207.41655628062708,0.0
2017-05-05 06:00:00,203.49730756430841,207.89455094368793,207.44985422844195,38.0
2017-05-05 06:30:00,233.81248087826748,208.0766315162086,207.47600332555027,127.0
2017-05-05 07:00:00,294.4428275061856,208.24653687423475,207.49457058009835,233.0
2017-05-05 07:30:00,355.0731741341037,208.3974694254212,207.50525341056377,345.0
2017-05-05 08:00:00,446.0186940759808,208.530752358519,207.50788456215582,457.0
2017-05-05 08:30:00,476.33386738993994,208.64021507487357,207.50243472532438,566.0
2017-05-05 09:00:00,536.964214017858,208.72788062419664,207.48901281397318,668.0
2017-05-05 09:30:00,567.279387331817,208.78836469316127,207.46786389914433,760.0
2017-05-05 10:00:00,597.594560645776,208.82452512341078,207.43936483240725,841.0
2017-05-05 10:30:00,597.594560645776,208.8318715395916,207.404017631404,909.0
2017-05-05 11:00:00,627.9097339597351,208.81417453617894,207.3624407374082,963.0
2017-05-05 11:30:00,627.9097339597351,208.76788396258797,207.31535829075725,1000.0
2017-05-05 12:00:00,658.2249072736942,208.69769646385336,207.2635876040211,1021.0
2017-05-05 12:30:00,658.2249072736942,208.60098168017467,207.20802504416955,1025.0
2017-05-05 13:00:00,688.5400805876533,208.4833081767782,207.14963056319905,1014.0
2017-05-05 13:30:00,688.5400805876533,208.3428782388761,207.0894111411109,984.0
2017-05-05 14:00:00,688.5400805876533,208.18601367978962,207.0284034252585,939.0
2017-05-05 14:30:00,688.5400805876533,208.0116013500252,206.96765586543276,879.0
2017-05-05 15:00:00,688.5400805876533,207.8265416866351,206.90821065422486,804.0
2017-05-05 15:30:00,688.5400805876533,207.63020831909915,206.85108578688985,717.0
2017-05-05 16:00:00,688.5400805876533,207.42986333394356,206.79725755392835,621.0
2017-05-05 16:30:00,658.2249072736942,207.2251352814583,206.7476437728196,517.0
2017-05-05 17:00:00,658.2249072736942,207.02340583154734,206.70308805282443,408.0
2017-05-05 17:30:00,597.594560645776,206.82431094771843,206.66434536870293,296.0
2017-05-05 18:00:00,536.964214017858,206.63510382228202,206.6320691958672,188.0
2017-05-05 18:30:00,476.33386738993994,206.45518394599017,206.60680043134892,87.0
2017-05-05 19:00:00,446.0186940759808,206.2914409320309,206.58895829255633,14.0
2017-05-05 19:30:00,415.7035207620218,206.14281570973984,206.57883334978382,0.0
2017-05-05 20:00:00,415.7035207620218,206.01562915236707,206.57658280955977,0.0
2017-05-05 20:30:00,385.38834744806275,205.90817876775816,206.58222812498443,0.0
2017-05-05 21:00:00,385.38834744806275,205.82605506543183,206.59565496706784,0.0
2017-05-05 21:30:00,355.0731741341037,205.76677605345648,206.61661554859586,0.0
2017-05-05 22:00:00,355.0731741341037,205.7350931714334,206.64473325008746,0.0
2017-05-05 22:30:00,324.7580008201446,205.72766478574385,206.67950945679334,0.0
2017-05-05 23:00:00,324.7580008201446,205.74835242244873,206.72033247719304,0.0
2017-05-05 23:30:00,294.4428275061856,205.7929334124508,206.76648837779004,0.0
2017-05-06 00:00:00,294.4428275061856,205.86438718999878,206.81717353679278,0.0
2017-05-06 00:30:00,294.4428275061856,205.9576463570421,206.87150869103317,0.0
2017-05-06 01:00:00,294.4428275061856,206.07487202294996,206.92855422662558,0.0
2017-05-06 01:30:00,264.12765419222654,206.2102418594364,206.9873264447213,0.0
2017-05-06 02:00:00,264.12765419222654,206.36521284523968,207.0468145194697,0.0
2017-05-06 02:30:00,264.12765419222654,206.5333443471942,207.10599785605964,0.0
2017-05-06 03:00:00,264.12765419222654,206.71554616066285,207.1638635524915,0.0
